Year,ID,Area,QS,N/ha,Manure/ha,Mulch/ha,Yield/ha,for crop
6,Parcel33281.39468892035-b703609_18a74ce22e5_-6305,0.471,1.010,39.620,543.169,0.000,0.000,Fallow
6,Parcel60920.72365092521-b703609_18a74ce22e5_-650f,0.480,1.029,47.140,0.000,0.000,0.000,NotAssigned
6,Parcel74619.89287653426-b703609_18a74ce22e5_-6373,0.491,1.010,39.620,543.169,0.000,0.000,Fallow
6,Parcel55565.810185225215-b703609_18a74ce22e5_-64c4,0.352,1.022,47.046,0.000,0.000,0.000,NotAssigned
6,Parcel10430.490057885821-b703609_18a74ce22e5_-6488,0.106,1.006,46.865,0.000,0.000,0.000,NotAssigned
6,Parcel80265.7162379937-b703609_18a74ce22e5_-633b,0.284,1.010,39.620,543.169,0.000,0.000,Fallow
6,Parcel67977.36641398641-b703609_18a74ce22e5_-6336,0.399,1.010,39.620,543.169,0.000,0.000,Fallow
6,Parcel36584.476781102836-b703609_18a74ce22e5_-62fa,0.266,1.010,39.620,543.169,0.000,0.000,Fallow
6,Parcel96024.67953051123-b703609_18a74ce22e5_-6513,0.440,1.027,47.111,0.000,0.000,0.000,NotAssigned
6,Parcel39843.711135961916-b703609_18a74ce22e5_-649a,0.239,1.015,46.963,0.000,0.000,0.000,NotAssigned
6,Parcel55922.580815138026-b703609_18a74ce22e5_-6544,0.366,1.022,47.056,0.000,0.000,0.000,NotAssigned
6,Parcel38419.579542071726-b703609_18a74ce22e5_-6493,0.419,1.026,47.096,0.000,0.000,0.000,NotAssigned
6,Parcel51753.717739499574-b703609_18a74ce22e5_-6507,0.467,1.006,41.075,0.000,850.238,728.775,Millet
6,Parcel96836.88657728006-b703609_18a74ce22e5_-6382,0.171,1.010,39.620,652.310,0.000,0.000,Fallow
6,Parcel45421.95916354933-b703609_18a74ce22e5_-6306,0.196,1.010,39.620,652.310,0.000,0.000,Fallow
6,Parcel48633.64351931453-b703609_18a74ce22e5_-6508,0.449,1.006,41.072,0.000,850.196,728.739,Millet
6,Parcel7518.161667595203-b703609_18a74ce22e5_-6531,0.293,1.004,41.048,0.000,0.000,0.000,NotAssigned
6,Parcel98613.97377167907-b703609_18a74ce22e5_-649e,0.116,1.001,41.021,0.000,0.000,0.000,NotAssigned
6,Parcel87980.13119586578-b703609_18a74ce22e5_-6516,0.466,1.006,41.075,0.000,0.000,0.000,NotAssigned
6,Parcel44025.46476415818-b703609_18a74ce22e5_-6330,0.233,1.010,39.620,652.310,0.000,0.000,Fallow
6,Parcel53156.67999569026-b703609_18a74ce22e5_-632f,0.113,1.010,39.620,652.310,0.000,0.000,Fallow
6,Parcel9356.26844337315-b703609_18a74ce22e5_-650d,0.350,1.025,48.363,0.000,958.369,821.459,Millet
6,Parcel21906.587031750834-b703609_18a74ce22e5_-64af,0.400,1.029,48.406,0.000,958.958,821.964,Millet
6,Parcel29781.29047623327-b703609_18a74ce22e5_-6509,0.199,1.014,48.233,0.000,956.581,819.927,Millet
6,Parcel72278.08392162474-b703609_18a74ce22e5_-62f3,0.371,1.010,39.620,724.624,0.000,0.000,Fallow
6,Parcel10004.742954961954-b703609_18a74ce22e5_-6515,0.447,1.032,48.447,0.000,0.000,0.000,NotAssigned
6,Parcel39521.44897358539-b703609_18a74ce22e5_-648f,0.286,1.021,48.308,0.000,0.000,0.000,NotAssigned
6,Parcel90377.04028208547-b703609_18a74ce22e5_-6542,0.419,1.030,48.423,0.000,0.000,0.000,NotAssigned
6,Parcel24004.960451519288-b703609_18a74ce22e5_-6492,0.192,1.014,48.227,0.000,0.000,0.000,NotAssigned
6,Parcel51415.34041706865-b703609_18a74ce22e5_-6379,0.406,1.010,39.620,382.376,0.000,0.000,Fallow
6,Parcel21475.769115699684-b703609_18a74ce22e5_-6523,0.423,1.028,47.595,0.000,947.762,812.368,Millet
6,Parcel98858.72586480241-b703609_18a74ce22e5_-64fb,0.360,1.023,47.545,0.000,947.074,811.778,Millet
6,Parcel17978.582739067173-b703609_18a74ce22e5_-651d,0.312,1.020,47.508,0.000,946.553,811.331,Millet
6,Parcel39199.04189368228-b703609_18a74ce22e5_-636b,0.488,1.010,39.620,382.376,0.000,0.000,Fallow
6,Parcel26383.976578157155-b703609_18a74ce22e5_-64ac,0.284,1.019,47.485,0.000,946.243,811.065,Millet
6,Parcel71724.3806465193-b703609_18a74ce22e5_-64d0,0.471,1.031,47.632,0.000,0.000,0.000,NotAssigned
6,Parcel69986.6695448148-b703609_18a74ce22e5_-652f,0.235,1.015,47.447,0.000,0.000,0.000,NotAssigned
6,Parcel49811.764071529265-b703609_18a74ce22e5_-6362,0.292,1.010,39.620,382.376,0.000,0.000,Fallow
6,Parcel16673.710197566106-b703609_18a74ce22e5_-64b5,0.240,1.016,47.451,0.000,0.000,0.000,NotAssigned
6,Parcel74143.50529204735-b703609_18a74ce22e5_-62ed,0.404,1.010,39.620,382.376,0.000,0.000,Fallow
6,Parcel28617.930434045225-b703609_18a74ce22e5_-62f6,0.287,1.010,39.620,382.376,0.000,0.000,Fallow
6,Parcel50346.403282031846-b703609_18a74ce22e5_-635d,0.388,1.010,39.620,382.376,0.000,0.000,Fallow
6,Parcel34151.117750949255-b703609_18a74ce22e5_-633e,0.433,1.010,39.620,382.376,0.000,0.000,Fallow
6,Parcel7570.526632812757-b703609_18a74ce22e5_-653f,0.195,1.013,47.416,0.000,0.000,0.000,NotAssigned
6,Parcel12748.954308514527-b703609_18a74ce22e5_-6494,0.235,1.015,47.447,0.000,0.000,0.000,NotAssigned
6,Parcel4103.28235072398-b703609_18a74ce22e5_-6331,0.285,1.010,39.620,382.376,0.000,0.000,Fallow
6,Parcel35691.5266985563-b703609_18a74ce22e5_-63aa,0.391,1.010,39.620,382.376,0.000,0.000,Fallow
6,Parcel46226.31270499078-b703609_18a74ce22e5_-63ab,0.217,1.010,39.620,382.376,0.000,0.000,Fallow
6,Parcel75733.10227742631-b703609_18a74ce22e5_-6497,0.396,1.026,47.573,0.000,0.000,0.000,NotAssigned
6,Parcel29043.532944541807-b703609_18a74ce22e5_-648b,0.363,1.019,45.977,0.000,0.000,0.000,NotAssigned
6,Parcel9961.553926451372-b703609_18a74ce22e5_-6510,0.405,1.021,46.003,0.000,0.000,0.000,NotAssigned
6,Parcel74515.90836048238-b703609_18a74ce22e5_-6338,0.417,1.010,39.620,714.281,0.000,0.000,Fallow
6,Parcel23566.94856716701-b703609_18a74ce22e5_-6514,0.397,1.021,45.998,0.000,0.000,0.000,NotAssigned
6,Parcel67388.05062565165-b703609_18a74ce22e5_-64a2,0.423,1.022,46.014,0.000,0.000,0.000,NotAssigned
6,Parcel50724.690069651944-b703609_18a74ce22e5_-634a,0.310,1.010,39.620,714.281,0.000,0.000,Fallow
6,Parcel51063.36629987251-b703609_18a74ce22e5_-64a8,0.242,1.013,45.900,0.000,0.000,0.000,NotAssigned
6,Parcel48137.22073757098-b703609_18a74ce22e5_-62e8,0.267,1.010,39.620,714.281,0.000,0.000,Fallow
6,Parcel97258.29991223953-b703609_18a74ce22e5_-632b,0.314,1.010,39.620,714.281,0.000,0.000,Fallow
6,Parcel39333.21377427717-b703609_18a74ce22e5_-64c7,0.239,1.016,47.626,0.000,948.197,812.740,Millet
6,Parcel74627.31594854307-b703609_18a74ce22e5_-6522,0.270,1.018,47.651,0.000,948.544,813.038,Millet
6,Parcel1813.3936919348837-b703609_18a74ce22e5_-652d,0.172,1.011,47.572,0.000,947.448,812.098,Millet
6,Parcel1876.5294055228421-b703609_18a74ce22e5_-64cf,0.167,1.011,47.568,0.000,947.389,812.047,Millet
6,Parcel10734.806401814101-b703609_18a74ce22e5_-6344,0.348,1.010,39.620,517.412,0.000,0.000,Fallow
6,Parcel40676.57562743575-b703609_18a74ce22e5_-6380,0.363,1.010,39.620,517.412,0.000,0.000,Fallow
6,Parcel40366.63102045829-b703609_18a74ce22e5_-6485,0.257,1.017,47.640,0.000,0.000,0.000,NotAssigned
6,Parcel80782.99714481628-b703609_18a74ce22e5_-64cb,0.496,1.033,47.831,0.000,0.000,0.000,NotAssigned
6,Parcel7883.279081654404-b703609_18a74ce22e5_-650c,0.485,1.032,47.822,0.000,0.000,0.000,NotAssigned
6,Parcel57919.10738169864-b703609_18a74ce22e5_-6535,0.245,1.016,47.631,0.000,0.000,0.000,NotAssigned
6,Parcel29230.345957019053-b703609_18a74ce22e5_-64b0,0.410,1.027,47.763,0.000,0.000,0.000,NotAssigned
6,Parcel90725.21390467482-b703609_18a74ce22e5_-6349,0.446,1.010,39.620,517.412,0.000,0.000,Fallow
6,Parcel23358.85412803218-b703609_18a74ce22e5_-649d,0.267,1.018,47.648,0.000,0.000,0.000,NotAssigned
6,Parcel63600.58910463171-b703609_18a74ce22e5_-632e,0.492,1.010,39.620,517.412,0.000,0.000,Fallow
6,Parcel80857.55969700303-b703609_18a74ce22e5_-632d,0.179,1.010,39.620,517.412,0.000,0.000,Fallow
6,Parcel51399.45792689582-b703609_18a74ce22e5_-6537,0.343,1.025,48.589,0.000,0.000,0.000,NotAssigned
6,Parcel91973.50648098016-b703609_18a74ce22e5_-6339,0.160,1.010,39.620,528.782,0.000,0.000,Fallow
6,Parcel17902.10725286464-b703609_18a74ce22e5_-647f,0.290,1.021,48.542,0.000,0.000,0.000,NotAssigned
6,Parcel991.616240889559-b703609_18a74ce22e5_-6307,0.334,1.010,39.620,528.782,0.000,0.000,Fallow
6,Parcel12874.376441920076-b703609_18a74ce22e5_-633a,0.406,1.010,39.620,528.782,0.000,0.000,Fallow
6,Parcel15779.441809961736-b703609_18a74ce22e5_-654c,0.421,1.031,48.658,0.000,0.000,0.000,NotAssigned
6,Parcel59928.86300690927-b703609_18a74ce22e5_-62e5,0.449,1.010,39.620,528.782,0.000,0.000,Fallow
6,Parcel96535.22644788031-b703609_18a74ce22e5_-6350,0.192,1.010,39.620,528.782,0.000,0.000,Fallow
6,Parcel61404.256643796885-b703609_18a74ce22e5_-634d,0.487,1.010,39.620,528.782,0.000,0.000,Fallow
6,Parcel2686.505504041392-b703609_18a74ce22e5_-648e,0.351,1.026,48.597,0.000,0.000,0.000,NotAssigned
6,Parcel96392.03681404763-b703609_18a74ce22e5_-63a7,0.246,1.010,39.620,528.782,0.000,0.000,Fallow
6,Parcel65607.90426391084-b703609_18a74ce22e5_-630d,0.298,1.010,39.620,404.596,0.000,0.000,Fallow
6,Parcel14662.43695912509-b703609_18a74ce22e5_-638d,0.188,1.010,39.620,404.596,0.000,0.000,Fallow
6,Parcel53532.25322812665-b703609_18a74ce22e5_-6304,0.504,1.010,39.620,404.596,0.000,0.000,Fallow
6,Parcel28628.92595847758-b703609_18a74ce22e5_-6502,0.228,1.003,41.038,0.000,0.000,0.000,NotAssigned
6,Parcel98656.36689901433-b703609_18a74ce22e5_-638b,0.290,1.010,39.620,404.596,0.000,0.000,Fallow
6,Parcel67126.07960769189-b703609_18a74ce22e5_-630a,0.393,1.010,39.620,404.596,0.000,0.000,Fallow
6,Parcel32235.05837242894-b703609_18a74ce22e5_-62f7,0.499,1.010,39.620,404.596,0.000,0.000,Fallow
6,Parcel9636.178076673807-b703609_18a74ce22e5_-62fc,0.398,1.010,39.620,404.596,0.000,0.000,Fallow
6,Parcel63307.649264888256-b703609_18a74ce22e5_-62f5,0.270,1.010,39.620,404.596,0.000,0.000,Fallow
6,Parcel12045.555166405775-b703609_18a74ce22e5_-6548,0.155,1.002,41.027,0.000,0.000,0.000,NotAssigned
6,Parcel10877.996040652826-b703609_18a74ce22e5_-62e9,0.489,1.010,39.620,404.596,0.000,0.000,Fallow
6,Parcel81746.96338192032-b703609_18a74ce22e5_-632a,0.280,1.010,39.620,404.596,0.000,0.000,Fallow
6,Parcel99580.75454870555-b703609_18a74ce22e5_-6550,0.392,1.005,41.063,0.000,0.000,0.000,NotAssigned
6,Parcel58378.43999031497-b703609_18a74ce22e5_-635a,0.344,1.010,39.620,475.590,0.000,0.000,Fallow
6,Parcel10680.526345348762-b703609_18a74ce22e5_-64c3,0.460,1.033,48.564,0.000,0.000,0.000,NotAssigned
6,Parcel75893.62874780182-b703609_18a74ce22e5_-6483,0.335,1.024,48.454,0.000,0.000,0.000,NotAssigned
6,Parcel8505.166422357801-b703609_18a74ce22e5_-6481,0.457,1.033,48.561,0.000,0.000,0.000,NotAssigned
6,Parcel95036.82417403092-b703609_18a74ce22e5_-6347,0.502,1.010,39.620,475.590,0.000,0.000,Fallow
6,Parcel42070.69318643312-b703609_18a74ce22e5_-6480,0.172,1.013,48.312,0.000,0.000,0.000,NotAssigned
6,Parcel46573.495425484725-b703609_18a74ce22e5_-633f,0.164,1.010,39.620,475.590,0.000,0.000,Fallow
6,Parcel89834.61901271027-b703609_18a74ce22e5_-6335,0.158,1.010,39.620,475.590,0.000,0.000,Fallow
6,Parcel33750.0462942899-b703609_18a74ce22e5_-634c,0.512,1.010,39.620,475.590,0.000,0.000,Fallow
6,Parcel51650.751440728396-b703609_18a74ce22e5_-6543,0.388,1.028,48.501,0.000,0.000,0.000,NotAssigned
6,Parcel88054.3370090754-b703609_18a74ce22e5_-632c,0.383,1.010,39.620,475.590,0.000,0.000,Fallow
6,Parcel17250.497952349997-b703609_18a74ce22e5_-63a6,0.310,1.010,39.620,475.590,0.000,0.000,Fallow
6,Parcel31600.881080596067-b703609_18a74ce22e5_-63a5,0.269,1.010,39.620,475.590,0.000,0.000,Fallow
6,Parcel29868.335437466252-b703609_18a74ce22e5_-64f8,0.291,1.022,48.628,0.000,961.978,824.553,Millet
6,Parcel99029.57773622633-b703609_18a74ce22e5_-64ea,0.379,1.028,48.707,0.000,963.049,825.471,Millet
6,Parcel49775.878117003325-b703609_18a74ce22e5_-6521,0.281,1.021,48.619,0.000,961.860,824.451,Millet
6,Parcel80821.49482940238-b703609_18a74ce22e5_-6366,0.264,1.010,39.620,515.760,0.000,0.000,Fallow
6,Parcel16555.961019049813-b703609_18a74ce22e5_-64b3,0.427,1.032,48.749,0.000,963.629,825.968,Millet
6,Parcel47687.43119063324-b703609_18a74ce22e5_-64bf,0.168,1.013,48.518,0.000,0.000,0.000,NotAssigned
6,Parcel62235.82274566642-b703609_18a74ce22e5_-6372,0.303,1.010,39.620,515.760,0.000,0.000,Fallow
6,Parcel49863.498579579165-b703609_18a74ce22e5_-6346,0.468,1.010,39.620,515.760,0.000,0.000,Fallow
6,Parcel37405.416695292915-b703609_18a74ce22e5_-650b,0.349,1.026,48.679,0.000,0.000,0.000,NotAssigned
6,Parcel11582.011591136532-b703609_18a74ce22e5_-6360,0.250,1.010,39.620,515.760,0.000,0.000,Fallow
6,Parcel16448.23592375947-b703609_18a74ce22e5_-6511,0.261,1.019,48.601,0.000,0.000,0.000,NotAssigned
6,Parcel45747.24029932739-b703609_18a74ce22e5_-6337,0.305,1.010,39.620,515.760,0.000,0.000,Fallow
6,Parcel48090.499686340096-b703609_18a74ce22e5_-6340,0.416,1.010,39.620,515.760,0.000,0.000,Fallow
6,Parcel59489.92556503379-b703609_18a74ce22e5_-6540,0.192,1.014,48.539,0.000,0.000,0.000,NotAssigned
6,Parcel94986.47835217703-b703609_18a74ce22e5_-6498,0.397,1.030,48.722,0.000,0.000,0.000,NotAssigned
6,Parcel38198.81366162808-b703609_18a74ce22e5_-64be,0.368,1.025,47.908,0.000,0.000,0.000,NotAssigned
6,Parcel32753.4732027278-b703609_18a74ce22e5_-64ad,0.206,1.014,47.775,0.000,0.000,0.000,NotAssigned
6,Parcel52427.129460106524-b703609_18a74ce22e5_-62f1,0.346,1.010,39.620,99.311,0.000,0.000,Fallow
6,Parcel24644.245003445576-b703609_18a74ce22e5_-64a3,0.399,1.027,47.932,0.000,0.000,0.000,NotAssigned
6,Parcel57263.66772680041-b703609_18a74ce22e5_-654e,0.392,1.027,47.928,0.000,0.000,0.000,NotAssigned
6,Parcel90984.59262853464-b703609_18a74ce22e5_-6490,0.279,1.019,47.835,0.000,0.000,0.000,NotAssigned
6,Parcel44237.997240054916-b703609_18a74ce22e5_-654f,0.126,1.009,47.710,0.000,0.000,0.000,NotAssigned
7,Parcel39970.51060751103-b703609_18a74ce22e5_-63a3,0.346,1.024,47.932,0.000,952.437,816.375,Millet
7,Parcel16444.64422943881-b703609_18a74ce22e5_-64dc,0.352,1.354,49.406,0.000,0.000,224.775,Peanut
7,Parcel83030.14295664267-b703609_18a74ce22e5_-6539,0.343,1.345,49.296,0.000,0.000,224.775,Peanut
7,Parcel24748.99212718471-b703609_18a74ce22e5_-6324,0.414,1.028,47.988,0.000,953.213,817.040,Millet
7,Parcel66648.89522265739-b703609_18a74ce22e5_-64f7,0.268,1.269,48.384,0.000,0.000,224.775,Peanut
7,Parcel30281.914988006243-b703609_18a74ce22e5_-6321,0.482,1.033,48.044,0.000,953.978,817.695,Millet
7,Parcel36056.41955423709-b703609_18a74ce22e5_-6369,0.169,1.012,47.787,0.000,950.429,814.654,Millet
7,Parcel27326.665602587473-b703609_18a74ce22e5_-6505,0.439,1.442,50.459,0.000,0.000,224.775,Peanut
7,Parcel64792.38617348699-b703609_18a74ce22e5_-6520,0.345,1.347,49.316,0.000,0.000,224.775,Peanut
7,Parcel13646.828821740242-b703609_18a74ce22e5_-6311,0.253,1.017,47.856,0.000,951.383,815.471,Millet
7,Parcel42688.593870641875-b703609_18a74ce22e5_-6486,0.392,1.395,49.893,0.000,0.000,224.775,Peanut
7,Parcel23467.967514400156-b703609_18a74ce22e5_-6309,0.325,1.022,47.915,0.000,952.205,816.176,Millet
7,Parcel56734.70915034352-b703609_18a74ce22e5_-635c,0.233,1.016,47.839,0.000,0.000,0.000,NotAssigned
7,Parcel10368.11846068838-b703609_18a74ce22e5_-63a1,0.139,1.008,46.310,0.000,929.649,796.842,Millet
7,Parcel84040.8775082988-b703609_18a74ce22e5_-64d1,0.330,1.330,48.900,0.000,0.000,224.775,Peanut
7,Parcel25445.42430966107-b703609_18a74ce22e5_-6327,0.377,1.021,46.471,0.000,931.945,798.810,Millet
7,Parcel65329.64501523022-b703609_18a74ce22e5_-637d,0.336,1.019,46.444,0.000,931.557,798.477,Millet
7,Parcel74063.64499317617-b703609_18a74ce22e5_-6377,0.433,1.024,46.509,0.000,932.487,799.275,Millet
7,Parcel41219.50205948919-b703609_18a74ce22e5_-651e,0.314,1.314,48.712,0.000,0.000,224.775,Peanut
7,Parcel10251.422363401853-b703609_18a74ce22e5_-636c,0.370,1.021,46.466,0.000,931.879,798.753,Millet
7,Parcel69916.61961224306-b703609_18a74ce22e5_-6389,0.377,1.021,46.471,0.000,931.944,798.809,Millet
7,Parcel55702.17388277208-b703609_18a74ce22e5_-6300,0.378,1.021,46.472,0.000,0.000,0.000,NotAssigned
7,Parcel68240.81164646037-b703609_18a74ce22e5_-6394,0.300,1.004,40.961,0.000,848.407,727.206,Millet
7,Parcel64971.42553708809-b703609_18a74ce22e5_-64ee,0.402,1.416,51.157,0.000,0.000,224.775,Peanut
7,Parcel32649.878464191217-b703609_18a74ce22e5_-6392,0.483,1.006,40.987,0.000,848.829,727.568,Millet
7,Parcel27139.18793930319-b703609_18a74ce22e5_-64e5,0.364,1.377,50.687,0.000,0.000,224.775,Peanut
7,Parcel51120.830721160346-b703609_18a74ce22e5_-64e6,0.322,1.333,50.158,0.000,0.000,224.775,Peanut
7,Parcel3399.298893090097-b703609_18a74ce22e5_-630e,0.404,1.005,40.976,0.000,848.645,727.410,Millet
7,Parcel2377.428058841613-b703609_18a74ce22e5_-64e3,0.268,1.277,49.494,0.000,0.000,224.775,Peanut
7,Parcel93368.09919611023-b703609_18a74ce22e5_-64ec,0.456,1.026,46.471,0.000,0.000,224.775,Peanut
7,Parcel14153.324115519672-b703609_18a74ce22e5_-6310,0.231,1.003,40.951,0.000,848.246,727.068,Millet
7,Parcel34617.09587082516-b703609_18a74ce22e5_-6358,0.211,1.003,40.948,0.000,0.000,0.000,NotAssigned
7,Parcel89023.58163492836-b703609_18a74ce22e5_-6484,0.123,1.007,46.247,0.000,0.000,0.000,NotAssigned
7,Parcel81376.62869678852-b703609_18a74ce22e5_-64c5,0.244,1.014,46.329,0.000,0.000,0.000,NotAssigned
7,Parcel47492.81173172866-b703609_18a74ce22e5_-63a4,0.129,1.008,47.368,0.000,944.597,809.655,Millet
7,Parcel14483.483355363736-b703609_18a74ce22e5_-64d7,0.452,1.456,50.757,0.000,0.000,224.775,Peanut
7,Parcel62240.58463433374-b703609_18a74ce22e5_-64f0,0.366,1.370,49.716,0.000,0.000,224.775,Peanut
7,Parcel7656.199577188305-b703609_18a74ce22e5_-6317,0.211,1.014,47.432,0.000,945.495,810.424,Millet
7,Parcel28310.5060608449-b703609_18a74ce22e5_-6318,0.355,1.023,47.545,0.000,947.066,811.771,Millet
7,Parcel41145.88242841437-b703609_18a74ce22e5_-6367,0.327,1.021,47.522,0.000,946.756,811.505,Millet
7,Parcel20889.68122091763-b703609_18a74ce22e5_-6526,0.409,1.413,50.233,0.000,0.000,224.775,Peanut
7,Parcel66104.23649327611-b703609_18a74ce22e5_-630b,0.507,1.033,47.664,0.000,948.720,813.188,Millet
7,Parcel24400.591442375553-b703609_18a74ce22e5_-6384,0.184,1.012,47.411,0.000,945.197,810.169,Millet
7,Parcel95859.8210342239-b703609_18a74ce22e5_-64c1,0.376,1.018,45.500,0.000,0.000,0.000,NotAssigned
7,Parcel20260.88805593973-b703609_18a74ce22e5_-62ec,0.303,1.020,47.504,0.000,0.000,0.000,NotAssigned
7,Parcel7196.797322308002-b703609_18a74ce22e5_-633c,0.250,1.016,47.462,0.000,0.000,0.000,NotAssigned
7,Parcel22415.702699004014-b703609_18a74ce22e5_-64de,0.230,1.231,47.941,0.000,0.000,224.775,Peanut
7,Parcel7210.333098941246-b703609_18a74ce22e5_-64da,0.200,1.200,47.579,0.000,0.000,224.775,Peanut
7,Parcel6611.935446809624-b703609_18a74ce22e5_-6393,0.261,1.017,47.582,0.000,947.592,812.222,Millet
7,Parcel95946.77744383986-b703609_18a74ce22e5_-6328,0.253,1.017,47.576,0.000,947.504,812.146,Millet
7,Parcel12287.366350172202-b703609_18a74ce22e5_-6395,0.503,1.033,47.775,0.000,950.267,814.514,Millet
7,Parcel73676.49297700624-b703609_18a74ce22e5_-653b,0.447,1.450,50.567,0.000,0.000,224.775,Peanut
7,Parcel5334.006044203988-b703609_18a74ce22e5_-64f3,0.326,1.327,49.102,0.000,0.000,224.775,Peanut
7,Parcel65728.35954499237-b703609_18a74ce22e5_-64eb,0.211,1.212,47.720,0.000,0.000,224.775,Peanut
7,Parcel51866.746218185275-b703609_18a74ce22e5_-637e,0.159,1.011,47.502,0.000,946.467,811.258,Millet
7,Parcel72902.83540714497-b703609_18a74ce22e5_-6322,0.416,1.028,47.706,0.000,949.306,813.691,Millet
7,Parcel53628.52588610751-b703609_18a74ce22e5_-64ff,0.379,1.382,49.752,0.000,0.000,224.775,Peanut
7,Parcel26444.345907332932-b703609_18a74ce22e5_-62fd,0.505,1.033,47.776,0.000,950.283,814.528,Millet
7,Parcel89525.98208193677-b703609_18a74ce22e5_-64b6,0.339,1.341,49.265,0.000,0.000,0.000,NotAssigned
7,Parcel9686.991955535495-b703609_18a74ce22e5_-6361,0.363,1.024,47.663,0.000,0.000,0.000,NotAssigned
7,Parcel46159.1278343666-b703609_18a74ce22e5_-64dd,0.222,1.211,45.900,0.000,0.000,224.775,Peanut
7,Parcel34107.40816861329-b703609_18a74ce22e5_-639b,0.374,1.029,49.131,0.000,968.790,830.391,Millet
7,Parcel34215.60580787864-b703609_18a74ce22e5_-64ed,0.378,1.359,47.683,0.000,0.000,224.775,Peanut
7,Parcel75817.61926075557-b703609_18a74ce22e5_-64f5,0.270,1.257,46.455,0.000,0.000,224.775,Peanut
7,Parcel66752.58255365102-b703609_18a74ce22e5_-651b,0.407,1.387,48.015,0.000,0.000,224.775,Peanut
7,Parcel4479.830125365669-b703609_18a74ce22e5_-6354,0.341,1.027,49.100,0.000,968.369,830.030,Millet
7,Parcel29878.149484124282-b703609_18a74ce22e5_-6313,0.293,1.023,49.055,0.000,967.768,829.516,Millet
7,Parcel54777.70597568278-b703609_18a74ce22e5_-636f,0.454,1.035,49.205,0.000,969.792,831.251,Millet
7,Parcel43089.67215830549-b703609_18a74ce22e5_-62ea,0.377,1.029,49.133,0.000,0.000,0.000,NotAssigned
7,Parcel37046.601541521595-b703609_18a74ce22e5_-63a0,0.271,1.018,47.516,0.000,946.673,811.434,Millet
7,Parcel95326.73800131503-b703609_18a74ce22e5_-6316,0.387,1.025,47.608,0.000,947.943,812.523,Millet
7,Parcel85732.16499069196-b703609_18a74ce22e5_-6376,0.185,1.012,47.448,0.000,945.727,810.623,Millet
7,Parcel83764.02668890411-b703609_18a74ce22e5_-64f4,0.258,1.247,46.608,0.000,0.000,224.775,Peanut
7,Parcel80742.80954090794-b703609_18a74ce22e5_-64f6,0.294,1.281,47.016,0.000,0.000,224.775,Peanut
7,Parcel44136.70054146739-b703609_18a74ce22e5_-64e4,0.300,1.288,47.093,0.000,0.000,224.775,Peanut
7,Parcel33893.868162802035-b703609_18a74ce22e5_-64e2,0.204,1.195,45.983,0.000,0.000,224.775,Peanut
7,Parcel88288.17073286299-b703609_18a74ce22e5_-6378,0.479,1.031,47.680,0.000,948.945,813.382,Millet
7,Parcel38386.593683492756-b703609_18a74ce22e5_-651f,0.231,1.221,46.293,0.000,0.000,224.775,Peanut
7,Parcel58547.08851181054-b703609_18a74ce22e5_-6504,0.200,1.191,45.933,0.000,0.000,224.775,Peanut
7,Parcel21974.932326837494-b703609_18a74ce22e5_-64b1,0.370,1.355,47.896,0.000,0.000,224.775,Peanut
7,Parcel90238.96486423525-b703609_18a74ce22e5_-64ca,0.387,1.013,43.800,0.000,0.000,224.775,Peanut
7,Parcel8367.37358260572-b703609_18a74ce22e5_-64c8,0.355,1.012,43.787,0.000,0.000,224.775,Peanut
7,Parcel38607.44504058519-b703609_18a74ce22e5_-652e,0.391,1.014,43.802,0.000,0.000,0.000,NotAssigned
7,Parcel2285.7735973787485-b703609_18a74ce22e5_-638a,0.513,1.034,47.706,0.000,0.000,0.000,NotAssigned
7,Parcel4900.583797433877-b703609_18a74ce22e5_-64d4,0.475,1.494,52.282,0.000,0.000,224.775,Peanut
7,Parcel20478.90706495735-b703609_18a74ce22e5_-6396,0.227,1.015,47.322,0.000,943.967,809.114,Millet
7,Parcel52565.5171863439-b703609_18a74ce22e5_-6326,0.213,1.014,47.312,0.000,943.821,808.989,Millet
7,Parcel76947.00921195696-b703609_18a74ce22e5_-639c,0.296,1.019,47.376,0.000,944.714,809.755,Millet
7,Parcel2212.596120488042-b703609_18a74ce22e5_-637b,0.162,1.010,47.272,0.000,943.266,808.514,Millet
7,Parcel10995.242766413348-b703609_18a74ce22e5_-651c,0.258,1.268,49.564,0.000,0.000,224.775,Peanut
7,Parcel28686.96091664038-b703609_18a74ce22e5_-630f,0.192,1.012,47.296,0.000,943.596,808.796,Millet
7,Parcel92616.75079300976-b703609_18a74ce22e5_-6386,0.410,1.026,47.464,0.000,945.945,810.810,Millet
7,Parcel35025.94544361759-b703609_18a74ce22e5_-64fa,0.181,1.188,48.606,0.000,0.000,224.775,Peanut
7,Parcel6182.157422081136-b703609_18a74ce22e5_-6529,0.297,1.308,50.051,0.000,0.000,224.775,Peanut
7,Parcel4121.8090092714265-b703609_18a74ce22e5_-6312,0.361,1.023,47.426,0.000,945.415,810.356,Millet
7,Parcel96695.5108846558-b703609_18a74ce22e5_-652a,0.171,1.178,48.481,0.000,0.000,0.000,NotAssigned
7,Parcel52715.71120148132-b703609_18a74ce22e5_-6303,0.317,1.020,47.393,0.000,0.000,0.000,NotAssigned
7,Parcel51681.273268280805-b703609_18a74ce22e5_-6398,0.467,1.030,47.622,0.000,948.136,812.688,Millet
